x,y,is_goal,Assisted,IndividualPlay,RegularPlay,LeftFoot,RightFoot,FromCorner,FirstTouch,Head,BigChance,SetPiece,Volley,FastBreak,ThrowinSetPiece,Penalty,OneOnOne,KeyPass,OtherBodyPart,shot_distance,period_FirstHalf,period_SecondHalf,Zone_Back,Zone_Center,Zone_Left,Zone_Right
84.5,56.4,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,16.769317219254933,True,False,False,True,False,False
83.6,71.7,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,27.20018382290826,True,False,False,True,False,False
92.1,44.0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.920181449953427,False,True,False,True,False,False
77.1,27.2,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,32.31485726411306,False,True,False,True,False,False
92.9,47.6,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,7.494664769020687,False,True,False,True,False,False
88.9,60.6,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,15.34828980701107,False,True,False,True,False,False
72.9,46.6,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,27.312451372954417,False,True,False,True,False,False
89.8,45.8,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,11.030865786510146,False,True,False,True,False,False
67.3,51.4,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,32.72995569810629,False,True,False,True,False,False
96.8,49.2,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,3.2984845004941303,False,True,False,True,False,False
87.7,47.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,12.660568707605513,False,True,False,True,False,False
92.5,68.3,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,19.777259668619408,True,False,False,True,False,False
85.0,57.8,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,16.906803364326443,True,False,False,True,False,False
76.5,52.5,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23.632604596192948,True,False,False,True,False,False
86.3,49.3,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,13.717871555019025,True,False,False,True,False,False
92.8,38.1,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,13.908630414242806,True,False,False,True,False,False
98.2,53.8,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,4.204759208325724,True,False,False,True,False,False
87.8,53.4,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,12.664912159190054,True,False,False,True,False,False
79.5,70.2,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.780027797067884,True,False,False,True,False,False
96.3,56.0,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,7.049113419430845,True,False,False,True,False,False
92.7,48.7,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,7.414849964766647,True,False,False,True,False,False
84.9,44.0,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,16.24838453508532,True,False,False,True,False,False
88.2,63.2,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,17.705366418123067,True,False,False,True,False,False
87.2,33.4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.961870145576228,True,False,False,True,False,False
97.0,57.0,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,7.615773105863909,True,False,False,True,False,False
82.4,56.2,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,18.66011789887727,True,False,False,True,False,False
85.9,47.9,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,14.25552524462006,True,False,False,True,False,False
85.9,62.8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19.04337155022712,True,False,False,True,False,False
90.5,67.3,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,19.736767719158067,True,False,False,True,False,False
90.9,47.7,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.386160024205846,True,False,False,True,False,False
89.8,49.9,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.200490184299971,False,True,False,True,False,False
69.9,63.6,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,33.02983499807409,False,True,False,True,False,False
84.9,62.9,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,19.860010070490894,False,True,False,True,False,False
79.6,72.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,30.002666548158686,False,True,False,True,False,False
79.1,38.7,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,23.759208741033447,False,True,False,True,False,False
86.8,41.7,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,15.592626462530296,False,True,False,True,False,False
81.2,45.2,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19.40309253701584,False,True,False,True,False,False
90.8,64.6,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,17.256882684888367,False,True,False,True,False,False
88.5,66.0,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,19.704060495238032,False,True,False,True,False,False
81.8,64.8,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23.458047659598613,False,True,False,True,False,False
90.6,62.4,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15.560205654167945,False,True,False,True,False,False
82.1,70.1,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26.91505155113027,False,True,False,True,False,False
90.5,45.3,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,10.599056561788885,True,False,False,True,False,False
76.0,48.5,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,24.046829312822098,True,False,False,True,False,False
92.7,58.1,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,10.904127658827182,True,False,False,True,False,False
87.0,52.1,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,13.168523075880605,False,True,False,True,False,False
86.2,61.0,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,17.647662734764623,False,True,False,True,False,False
88.2,41.9,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,14.312581877495058,True,False,False,True,False,False
74.9,60.8,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,27.324897072084273,False,True,False,True,False,False
74.6,60.9,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,27.640007235889072,False,True,False,True,False,False
85.4,55.3,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,15.532224567009061,False,True,False,True,False,False
86.7,54.0,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,13.88848443855556,False,True,False,True,False,False
83.7,35.2,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,22.01658465793457,False,True,False,True,False,False
93.1,47.1,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,7.484650960465696,False,True,False,True,False,False
73.8,52.3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26.300760445279906,False,True,False,True,False,False
92.4,59.1,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,11.85622199522259,False,True,False,True,False,False
93.9,44.4,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,8.280700453464064,False,True,False,True,False,False
76.8,31.6,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.610808837314796,False,True,False,True,False,False
92.0,68.7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.339370688396436,False,True,False,True,False,False
97.0,38.5,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,11.884864324004713,False,True,False,True,False,False
47.8,67.5,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,55.055335799538994,False,True,True,False,False,False
95.1,45.0,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,7.000714249274859,True,False,False,True,False,False
90.1,68.1,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,20.630559856678634,True,False,False,True,False,False
88.6,29.5,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,23.456555586871662,True,False,False,True,False,False
91.4,59.1,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,12.520782723136758,True,False,False,True,False,False
90.9,72.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23.807771840304586,True,False,False,True,False,False
84.9,49.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15.102979838429231,True,False,False,True,False,False
78.8,41.3,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,22.915715131760564,True,False,False,True,False,False
98.6,70.6,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,20.647518010647183,True,False,False,True,False,False
88.5,50.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,11.5,False,True,False,True,False,False
79.7,71.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.569240774832213,False,True,False,True,False,False
84.9,27.3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,27.263528751795864,False,True,False,True,False,False
81.8,57.4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.646882704388503,False,True,False,True,False,False
73.3,49.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26.700749053163285,False,True,False,True,False,False
77.8,24.3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33.960712595586095,False,True,False,True,False,False
84.9,43.4,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,16.479381056338244,False,True,False,True,False,False
77.7,45.6,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22.72993620756556,True,False,False,True,False,False
83.7,36.4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21.228518554058358,True,False,False,True,False,False
88.9,34.0,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.473315074737528,True,False,False,True,False,False
90.8,44.2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,10.87566089945802,True,False,False,True,False,False
87.4,42.1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,14.871785366928876,True,False,False,True,False,False
97.3,42.7,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,7.783315488916017,True,False,False,True,False,False
88.8,53.3,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,11.676043850551437,True,False,False,True,False,False
72.8,61.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.340074982862607,False,True,False,True,False,False
92.5,37.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,14.235870187663275,False,True,False,True,False,False
84.3,55.2,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,16.538742394752997,False,True,False,True,False,False
76.6,43.6,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,24.259431155738177,False,True,False,True,False,False
85.7,42.3,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,16.24130536625674,False,True,False,True,False,False
92.0,35.0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,17.0,False,True,False,True,False,False
97.6,44.6,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,5.909314681077664,False,True,False,True,False,False
92.1,41.0,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,11.975391434103525,False,True,False,True,False,False
85.6,81.8,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34.908451698693256,True,False,False,False,True,False
89.9,29.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22.85300855467393,True,False,False,True,False,False
90.5,34.4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,18.264993840677857,True,False,False,True,False,False
84.5,28.2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26.748644825486018,True,False,False,True,False,False
85.6,58.9,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,16.92837854019103,True,False,False,True,False,False
75.9,55.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,24.613207836444232,True,False,False,True,False,False
79.2,69.6,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.579713084633998,True,False,False,True,False,False
91.8,48.7,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,8.30240928887513,True,False,False,True,False,False
86.8,63.2,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,18.667619023324857,False,True,False,True,False,False
79.8,72.5,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30.237228708993822,False,True,False,True,False,False
88.2,73.2,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26.028445977430156,False,True,False,True,False,False
87.1,65.2,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.93614807328638,False,True,False,True,False,False
77.5,26.0,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,32.89756829919196,True,False,False,True,False,False
88.6,51.9,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,11.557248807566623,False,True,False,True,False,False
77.4,49.7,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,22.601991062736037,False,True,False,True,False,False
87.7,54.6,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,13.132021931142209,True,False,False,True,False,False
90.6,66.9,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,19.338303958723998,True,False,False,True,False,False
88.4,79.7,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31.884949427590442,True,False,False,False,True,False
98.6,40.5,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.60260381354974,True,False,False,True,False,False
79.4,54.4,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.0646623519106,False,True,False,True,False,False
84.7,43.8,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,16.508482668010405,False,True,False,True,False,False
94.8,36.1,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,14.84082207965583,False,True,False,True,False,False
89.5,65.8,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,18.970766985021978,False,True,False,True,False,False
74.0,37.8,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.720027855139694,False,True,False,True,False,False
87.4,37.2,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,17.961069010501568,False,True,False,True,False,False
81.9,72.8,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.11099448661965,False,True,False,True,False,False
79.1,75.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,32.585426190246466,False,True,False,True,False,False
90.9,67.1,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,19.370596273734055,False,True,False,True,False,False
89.5,42.4,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,12.961867149450345,False,True,False,True,False,False
67.3,54.2,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,32.968621445246995,False,True,False,True,False,False
89.8,43.8,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,11.936498649101424,True,False,False,True,False,False
78.0,69.7,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,29.531169973436544,True,False,False,True,False,False
91.1,44.2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.623088063270496,True,False,False,True,False,False
74.6,47.2,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,25.553864678361283,True,False,False,True,False,False
82.2,64.4,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,22.895414388038493,True,False,False,True,False,False
78.4,67.3,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,27.673995013369495,True,False,False,True,False,False
82.8,69.3,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,25.852079220055007,True,False,False,True,False,False
84.2,45.6,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,16.401219466856723,True,False,False,True,False,False
88.0,44.5,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,13.200378782444085,False,True,False,True,False,False
74.9,66.3,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,29.928247526375472,True,False,False,True,False,False
87.5,27.3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25.914088832139168,True,False,False,True,False,False
90.2,48.3,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,9.946356116689165,False,True,False,True,False,False
92.1,45.4,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,9.141662868428266,False,True,False,True,False,False
75.2,47.5,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,24.92568955916766,True,False,False,True,False,False
86.2,41.2,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,16.36704005005181,True,False,False,True,False,False
85.1,24.7,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,29.361539469176343,True,False,False,True,False,False
85.4,76.1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.90601946097139,True,False,False,True,False,False
96.7,42.7,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,8.011242100947888,True,False,False,True,False,False
74.4,55.8,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26.24880949681337,True,False,False,True,False,False
84.8,66.0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,22.068982758613956,True,False,False,True,False,False
88.8,42.7,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,13.36899397860587,False,True,False,True,False,False
84.3,65.6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,22.132555207205513,False,True,False,True,False,False
87.2,43.1,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,14.541320435228704,False,True,False,True,False,False
91.4,54.5,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,9.70618359603814,True,False,False,True,False,False
75.6,57.3,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25.468608128439218,True,False,False,True,False,False
89.9,46.9,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,10.565036677645748,True,False,False,True,False,False
74.4,52.0,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,25.678006153126447,True,False,False,True,False,False
75.3,46.9,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,24.893774322107127,False,True,False,True,False,False
94.4,69.4,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,20.192077654367324,False,True,False,True,False,False
96.3,29.2,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,21.126523613694708,False,True,False,True,False,False
95.9,50.0,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,4.099999999999994,False,True,False,True,False,False
92.6,33.3,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,18.266088798645434,False,True,False,True,False,False
89.8,72.3,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.52203091099919,False,True,False,True,False,False
72.6,68.6,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33.11676312685164,False,True,False,True,False,False
79.3,56.8,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.788299612406657,True,False,False,True,False,False
81.5,48.7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,18.545619428857048,True,False,False,True,False,False
87.9,44.7,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,13.2098448136229,True,False,False,True,False,False
90.7,50.0,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.299999999999997,False,True,False,True,False,False
85.5,44.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,15.508062419270823,False,True,False,True,False,False
87.7,22.2,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,30.399506574942954,False,True,False,True,False,False
90.5,66.9,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,19.387109119205995,True,False,False,True,False,False
92.7,51.1,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,7.3824115301166975,True,False,False,True,False,False
83.3,32.5,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,24.189667215569546,True,False,False,True,False,False
91.7,47.2,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,8.759566199304619,True,False,False,True,False,False
86.1,39.7,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,17.300289014926893,True,False,False,True,False,False
75.1,50.3,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,24.901807163336567,True,False,False,True,False,False
87.8,35.9,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,18.645374761586318,True,False,False,True,False,False
88.7,66.4,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19.916073910286638,True,False,False,True,False,False
89.6,33.6,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,19.41957775030137,True,False,False,True,False,False
79.6,35.4,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,25.086251214559745,True,False,False,True,False,False
85.0,49.3,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,15.016324450410627,False,True,False,True,False,False
81.5,50.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,18.506755523321747,False,True,False,True,False,False
73.5,35.4,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,30.255743256446372,False,True,False,True,False,False
84.9,40.2,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,18.001388835309342,False,True,False,True,False,False
92.0,40.9,True,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,12.116517651536684,False,True,False,True,False,False
82.2,51.9,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17.901117283566407,False,True,False,True,False,False
89.5,33.6,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,19.47331507473753,False,True,False,True,False,False
78.4,46.2,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.931712199461305,False,True,False,True,False,False
75.2,53.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.980792621532245,True,False,False,True,False,False
90.1,64.2,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,17.310401497365685,False,True,False,True,False,False
81.5,49.9,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,18.50027026829608,False,True,False,True,False,False
96.3,45.9,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,5.522680508593633,False,True,False,True,False,False
81.2,52.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,18.940168953839876,False,True,False,True,False,False
81.2,48.7,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,18.84489320744482,False,True,False,True,False,False
87.5,68.7,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,22.493110056192766,False,True,False,True,False,False
86.2,68.7,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,23.24069706355642,False,True,False,True,False,False
75.2,45.2,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25.260245446155107,False,True,False,True,False,False
96.1,66.2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,16.662832892398583,False,True,False,True,False,False
93.7,68.5,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,19.54328529188478,False,True,False,True,False,False
91.4,64.6,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,16.944615663980098,False,True,False,True,False,False
90.5,68.3,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.618923347255546,False,True,False,True,False,False
74.6,61.8,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,28.00714194629649,False,True,False,True,False,False
87.2,54.2,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,13.471451295239126,False,True,False,True,False,False
83.6,66.2,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,23.052114870440853,True,False,False,True,False,False
77.3,69.4,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.860509037858016,True,False,False,True,False,False
72.0,43.5,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.74456470360962,True,False,False,True,False,False
88.5,50.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,11.5,False,True,False,True,False,False
89.4,58.6,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,13.64990842460124,False,True,False,True,False,False
95.4,64.0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,14.736349615830914,False,True,False,True,False,False
88.9,67.3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.554804791094462,False,True,False,True,False,False
87.6,52.9,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,12.734598540982756,False,True,False,True,False,False
89.7,71.5,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23.839882550046255,False,True,False,True,False,False
95.2,31.8,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,18.822327167489146,False,True,False,True,False,False
76.5,57.0,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.520399670478458,False,True,False,True,False,False
83.6,30.3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,25.63298656028985,True,False,False,True,False,False
79.5,35.8,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,24.937722430085714,True,False,False,True,False,False
96.0,33.8,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.686521506892923,True,False,False,True,False,False
92.1,54.2,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,8.947066558375438,True,False,False,True,False,False
75.7,43.2,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,25.233509466580344,True,False,False,True,False,False
89.0,53.8,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,11.637869220780923,True,False,False,True,False,False
89.0,27.4,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,25.134836382996408,False,True,False,True,False,False
75.4,25.6,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,34.6485208919515,True,False,False,True,False,False
92.3,33.1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,18.571483516402235,True,False,False,True,False,False
72.3,47.4,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27.821754078418568,True,False,False,True,False,False
86.0,35.9,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,19.869826370655584,True,False,False,True,False,False
